pair_ID	relatedness_score	entailment_judgment
3209	4.9624440000000005	ENTAILMENT
3210	3.7115099999999996	NEUTRAL
3211	4.845661	ENTAILMENT
3212	4.932151	ENTAILMENT
3215	3.737112	CONTRADICTION
3216	3.6149760000000004	NEUTRAL
3219	3.4521699999999997	NEUTRAL
3220	4.78716	ENTAILMENT
3225	3.5964150000000004	NEUTRAL
3226	2.951844	NEUTRAL
3229	3.496308	NEUTRAL
3231	3.856682	CONTRADICTION
3233	4.135655	NEUTRAL
3234	3.3062150000000003	NEUTRAL
3235	3.7154589999999996	NEUTRAL
3236	3.2874980000000003	NEUTRAL
3237	3.3773419999999996	NEUTRAL
3239	5.00022	ENTAILMENT
3240	3.7368120000000005	CONTRADICTION
3241	4.910783	ENTAILMENT
3244	2.176813	NEUTRAL
3245	4.964378	ENTAILMENT
3246	3.6114339999999996	CONTRADICTION
3247	4.964487999999999	ENTAILMENT
3249	4.098275	NEUTRAL
3251	4.036181	ENTAILMENT
3259	5.028413	ENTAILMENT
3263	5.011379	ENTAILMENT
3266	4.692362	ENTAILMENT
3267	3.752241	CONTRADICTION
3268	4.811494000000001	ENTAILMENT
3269	3.758785	CONTRADICTION
3270	4.2858339999999995	NEUTRAL
3276	3.593886	NEUTRAL
3279	3.9733870000000002	ENTAILMENT
3282	3.2956230000000004	NEUTRAL
3284	3.6934	ENTAILMENT
3289	3.585672	NEUTRAL
3290	2.7538	NEUTRAL
3293	1.730777	NEUTRAL
3295	4.855036	ENTAILMENT
3296	3.675534	NEUTRAL
3297	4.762708	ENTAILMENT
3300	4.4453190000000005	ENTAILMENT
3301	3.4072199999999997	NEUTRAL
3302	4.674432	ENTAILMENT
3305	4.646516	ENTAILMENT
3306	4.944729	ENTAILMENT
3307	3.341297	NEUTRAL
3308	4.936574	ENTAILMENT
3309	3.713511	CONTRADICTION
3310	4.005209	ENTAILMENT
3312	3.7982839999999998	ENTAILMENT
3315	4.931807	ENTAILMENT
3317	4.904006	ENTAILMENT
3318	3.695813	CONTRADICTION
3320	4.77107	NEUTRAL
3323	4.912148	ENTAILMENT
3326	5.052582	ENTAILMENT
3328	4.967748	ENTAILMENT
3331	1.52449	NEUTRAL
3333	1.071183	NEUTRAL
3334	1.715741	NEUTRAL
3335	4.854946	ENTAILMENT
3337	4.814503	ENTAILMENT
3341	3.049922	NEUTRAL
3343	3.2826400000000002	NEUTRAL
3348	4.913352	ENTAILMENT
3350	4.796887	ENTAILMENT
3352	3.188095	NEUTRAL
3354	4.785641	ENTAILMENT
3355	4.927518	ENTAILMENT
3360	3.4310129999999996	NEUTRAL
3365	3.619982	CONTRADICTION
3377	3.6965339999999998	CONTRADICTION
3379	0.9333809999999999	NEUTRAL
3380	1.047197	NEUTRAL
3381	1.185894	NEUTRAL
3383	1.357414	NEUTRAL
3387	3.704885	CONTRADICTION
3388	4.012852	NEUTRAL
3390	4.768512	ENTAILMENT
3391	3.622319	CONTRADICTION
3392	4.663126	ENTAILMENT
3393	4.978047	ENTAILMENT
3394	3.878448	CONTRADICTION
3399	4.46577	NEUTRAL
3401	4.942641	NEUTRAL
3402	4.8668260000000005	ENTAILMENT
3403	4.126966	ENTAILMENT
3404	4.9717080000000005	ENTAILMENT
3406	4.94238	ENTAILMENT
3408	4.800907	ENTAILMENT
3409	3.734401	NEUTRAL
3410	4.816822	ENTAILMENT
3415	3.3298970000000003	NEUTRAL
3417	2.8968279999999997	NEUTRAL
3419	2.5116400000000003	NEUTRAL
3421	2.57044	NEUTRAL
3423	3.7786760000000004	CONTRADICTION
3430	2.785841	NEUTRAL
3431	1.607499	NEUTRAL
3434	3.719236	CONTRADICTION
3439	4.831424	ENTAILMENT
3441	4.486669	ENTAILMENT
3442	4.427639	NEUTRAL
3445	3.881444	CONTRADICTION
3446	4.25839	NEUTRAL
3447	3.712668	NEUTRAL
3449	4.285794999999999	ENTAILMENT
3450	3.975163	NEUTRAL
3455	4.633189	ENTAILMENT
3456	3.6776760000000004	CONTRADICTION
3457	4.735111	ENTAILMENT
3458	3.691205	CONTRADICTION
3463	3.61436	NEUTRAL
3464	4.478194	ENTAILMENT
3466	5.006298999999999	ENTAILMENT
3469	4.9611	ENTAILMENT
3470	2.0394360000000002	NEUTRAL
3473	4.203004	NEUTRAL
3474	2.009059	NEUTRAL
3475	1.561259	NEUTRAL
3476	1.671957	NEUTRAL
3477	1.518255	NEUTRAL
3478	2.5965830000000003	NEUTRAL
3481	3.766742	CONTRADICTION
3482	4.380269	ENTAILMENT
3483	4.846369999999999	ENTAILMENT
3489	3.996161	NEUTRAL
3490	3.5314449999999997	NEUTRAL
3493	4.918095	ENTAILMENT
3497	4.743151999999999	ENTAILMENT
3498	4.2960519999999995	NEUTRAL
3499	2.907604	NEUTRAL
3502	3.6535279999999997	CONTRADICTION
3506	4.849991999999999	ENTAILMENT
3509	3.512087	CONTRADICTION
3513	4.983573000000001	ENTAILMENT
3515	4.986676999999999	ENTAILMENT
3519	3.83085	NEUTRAL
3520	3.1951490000000002	NEUTRAL
3521	3.63995	NEUTRAL
3522	4.936294	ENTAILMENT
3523	3.6123839999999996	CONTRADICTION
3524	4.5366089999999994	ENTAILMENT
3525	3.697793	CONTRADICTION
3526	3.8044269999999996	ENTAILMENT
3527	3.870485	NEUTRAL
3531	3.265398	NEUTRAL
3532	4.774255999999999	ENTAILMENT
3535	4.896939	ENTAILMENT
3540	4.556035	NEUTRAL
3545	2.008826	NEUTRAL
3550	1.9909290000000002	NEUTRAL
3551	2.392302	NEUTRAL
3553	4.97665	ENTAILMENT
3555	4.970238	ENTAILMENT
3557	4.122089	ENTAILMENT
3558	4.698469	ENTAILMENT
3559	3.362083	NEUTRAL
3560	4.559694	ENTAILMENT
3562	3.698642	CONTRADICTION
3563	4.735645	ENTAILMENT
3564	4.824663	ENTAILMENT
3570	3.572542	NEUTRAL
3573	4.48765	ENTAILMENT
3575	4.999472	ENTAILMENT
3578	3.68675	CONTRADICTION
3581	3.111236	NEUTRAL
3583	3.1436740000000003	NEUTRAL
3585	3.751001	CONTRADICTION
3587	3.536542	NEUTRAL
3588	4.426891	ENTAILMENT
3590	5.043622	ENTAILMENT
3591	3.7632260000000004	CONTRADICTION
3593	4.970209	ENTAILMENT
3594	2.885798	NEUTRAL
3595	4.954969999999999	ENTAILMENT
3596	3.731446	CONTRADICTION
3597	4.831919	ENTAILMENT
3599	3.597318	CONTRADICTION
3600	4.819131	ENTAILMENT
3601	4.722964	ENTAILMENT
3604	5.010026	ENTAILMENT
3605	3.801929	NEUTRAL
3606	4.9635739999999995	ENTAILMENT
3608	3.9692230000000004	NEUTRAL
3609	3.373874	NEUTRAL
3610	3.061801	NEUTRAL
3612	3.518673	NEUTRAL
3613	2.426466	NEUTRAL
3615	4.9714160000000005	ENTAILMENT
3616	3.6436599999999997	CONTRADICTION
3617	4.919087	ENTAILMENT
3619	4.868327	ENTAILMENT
3621	4.949993	ENTAILMENT
3622	3.609239	CONTRADICTION
3628	4.0324089999999995	ENTAILMENT
3631	3.9188110000000003	NEUTRAL
3632	4.316858	NEUTRAL
3634	4.273337000000001	ENTAILMENT
3636	3.734978	CONTRADICTION
3637	5.004637000000001	ENTAILMENT
3641	4.1496	NEUTRAL
3642	3.3645389999999997	NEUTRAL
3644	4.111321	ENTAILMENT
3645	3.615925	NEUTRAL
3648	3.7605660000000003	CONTRADICTION
3652	3.636646	NEUTRAL
3654	2.860882	NEUTRAL
3655	3.3012910000000004	NEUTRAL
3656	3.3269309999999996	NEUTRAL
3659	4.733408	ENTAILMENT
3660	3.978872	NEUTRAL
3662	2.9317290000000003	NEUTRAL
3663	3.065424	NEUTRAL
3664	2.523201	NEUTRAL
3665	2.84732	NEUTRAL
3667	3.048033	NEUTRAL
3671	3.5023839999999997	NEUTRAL
3674	2.900774	NEUTRAL
3675	1.5605120000000001	NEUTRAL
3676	3.1064599999999998	NEUTRAL
3677	4.931227	ENTAILMENT
3678	1.854803	NEUTRAL
3679	4.888274	ENTAILMENT
3681	4.902356	ENTAILMENT
3683	3.421412	NEUTRAL
3688	4.118915	ENTAILMENT
3698	4.755883	ENTAILMENT
3700	3.8571739999999997	NEUTRAL
3704	2.750318	NEUTRAL
3706	3.0961060000000002	NEUTRAL
3714	3.875796	NEUTRAL
3715	4.811163	ENTAILMENT
3716	4.950480000000001	ENTAILMENT
3717	3.7379379999999998	CONTRADICTION
3722	3.6371269999999996	CONTRADICTION
3723	4.757477	ENTAILMENT
3724	3.5408519999999997	NEUTRAL
3726	3.5329309999999996	NEUTRAL
3729	3.895952	ENTAILMENT
3730	4.129393	ENTAILMENT
3731	4.887451	ENTAILMENT
3732	3.792881	NEUTRAL
3734	4.033989	NEUTRAL
3735	3.7633910000000004	NEUTRAL
3738	3.8615510000000004	NEUTRAL
3741	4.891968	ENTAILMENT
3744	3.706926	CONTRADICTION
3745	3.6047870000000004	NEUTRAL
3749	3.660792	NEUTRAL
3754	4.821880999999999	ENTAILMENT
3757	3.544914	CONTRADICTION
3760	3.723086	CONTRADICTION
3763	4.877416	ENTAILMENT
3764	3.1706060000000003	NEUTRAL
3768	4.86307	ENTAILMENT
3769	3.7643160000000004	NEUTRAL
3771	3.690897	CONTRADICTION
3772	4.399773000000001	ENTAILMENT
3773	3.5975230000000002	CONTRADICTION
3775	3.6618120000000003	NEUTRAL
3778	2.2904419999999996	NEUTRAL
3782	3.942533	NEUTRAL
3786	3.5258199999999995	NEUTRAL
3787	2.305116	NEUTRAL
3791	3.744656	NEUTRAL
3792	4.925152	ENTAILMENT
3793	3.762774	CONTRADICTION
3794	4.291735	NEUTRAL
3796	3.63849	CONTRADICTION
3798	4.817672	ENTAILMENT
3802	3.8139519999999996	CONTRADICTION
3806	4.632059	ENTAILMENT
3808	2.922039	NEUTRAL
3810	2.2116599999999997	NEUTRAL
3811	2.9330950000000002	NEUTRAL
3813	3.616191	CONTRADICTION
3815	5.020077	ENTAILMENT
3816	3.696111	CONTRADICTION
3817	4.111617	NEUTRAL
3818	3.4158199999999996	NEUTRAL
3819	4.013083	ENTAILMENT
3822	3.983084	ENTAILMENT
3824	3.7875080000000003	NEUTRAL
3829	4.897378	ENTAILMENT
3830	3.214141	NEUTRAL
3832	5.018072	ENTAILMENT
3833	3.766776	CONTRADICTION
3835	3.7453269999999996	CONTRADICTION
3837	4.88324	ENTAILMENT
3841	3.6786	CONTRADICTION
3842	4.855818	ENTAILMENT
3843	4.958048000000001	ENTAILMENT
3848	4.625284	ENTAILMENT
3849	3.434016	CONTRADICTION
3850	4.750071	ENTAILMENT
3851	3.2845760000000004	NEUTRAL
3854	4.898396	ENTAILMENT
3858	4.2521629999999995	ENTAILMENT
3859	3.7966550000000003	NEUTRAL
3863	3.0733189999999997	NEUTRAL
3865	4.923932	ENTAILMENT
3867	4.939116	ENTAILMENT
3875	3.921139	NEUTRAL
3876	4.925425	ENTAILMENT
3877	2.501641	NEUTRAL
3878	4.966364	ENTAILMENT
3879	3.8009120000000003	CONTRADICTION
3881	3.5710900000000003	CONTRADICTION
3888	3.093501	NEUTRAL
3889	2.51641	NEUTRAL
3890	2.032648	NEUTRAL
3891	2.355334	NEUTRAL
3894	4.989215	ENTAILMENT
3896	4.915329	ENTAILMENT
3900	3.4016370000000005	NEUTRAL
3902	3.3624099999999997	NEUTRAL
3906	2.402078	NEUTRAL
3907	4.816021	ENTAILMENT
3911	4.884318	ENTAILMENT
3913	3.7283199999999996	CONTRADICTION
3916	4.222386	ENTAILMENT
3918	4.074382	ENTAILMENT
3919	3.245862	NEUTRAL
3923	4.692432	ENTAILMENT
3925	2.865637	NEUTRAL
3926	4.499074	ENTAILMENT
3927	2.019027	NEUTRAL
3928	1.557744	NEUTRAL
3931	1.587446	NEUTRAL
3932	1.9898069999999999	NEUTRAL
3933	1.790057	NEUTRAL
3937	3.752593	CONTRADICTION
3944	3.8106519999999997	CONTRADICTION
3945	4.8629169999999995	ENTAILMENT
3946	3.792786	CONTRADICTION
3950	3.775878	CONTRADICTION
3952	4.8959	ENTAILMENT
3953	3.755018	NEUTRAL
3954	4.884651	ENTAILMENT
3959	3.4456010000000004	NEUTRAL
3960	4.020335	ENTAILMENT
3962	4.02554	ENTAILMENT
3963	4.917192	ENTAILMENT
3964	4.057215	NEUTRAL
3965	4.952967	ENTAILMENT
3966	3.729479	CONTRADICTION
3967	2.846438	NEUTRAL
3968	2.5032259999999997	NEUTRAL
3969	3.0597	NEUTRAL
3971	2.842123	NEUTRAL
3974	4.707804	ENTAILMENT
3975	4.114974	ENTAILMENT
3977	3.678869	NEUTRAL
3978	4.487658000000001	NEUTRAL
3979	3.5272	NEUTRAL
3981	4.967583	ENTAILMENT
3983	5.022029	ENTAILMENT
3988	2.780564	NEUTRAL
3991	3.7341339999999996	CONTRADICTION
3997	2.159871	NEUTRAL
4000	2.535473	NEUTRAL
4003	4.320427	ENTAILMENT
4005	3.70715	CONTRADICTION
4008	4.471835	ENTAILMENT
4009	4.282558	ENTAILMENT
4010	4.350244	NEUTRAL
4016	4.14149	CONTRADICTION
4018	4.629657	ENTAILMENT
4019	3.410511	CONTRADICTION
4022	3.4906620000000004	CONTRADICTION
4023	4.026814	NEUTRAL
4024	4.674957	ENTAILMENT
4025	5.006526	ENTAILMENT
4026	4.2386099999999995	NEUTRAL
4027	4.9700239999999996	ENTAILMENT
4029	4.6477889999999995	ENTAILMENT
4030	4.068928	NEUTRAL
4032	3.839871	NEUTRAL
4035	4.093374	NEUTRAL
4039	3.819814	NEUTRAL
4042	3.7162559999999996	NEUTRAL
4044	3.7137919999999998	NEUTRAL
4048	3.7433730000000005	CONTRADICTION
4051	4.772876	ENTAILMENT
4052	1.980164	NEUTRAL
4053	4.840604	ENTAILMENT
4055	3.678082	CONTRADICTION
4057	3.723988	CONTRADICTION
4059	3.2881519999999997	NEUTRAL
4064	4.814045	ENTAILMENT
4070	4.015552	NEUTRAL
4073	3.7269089999999996	NEUTRAL
4075	4.079046	NEUTRAL
4077	3.699982	CONTRADICTION
4078	3.4712199999999998	NEUTRAL
4080	3.6877699999999995	CONTRADICTION
4081	4.029561	ENTAILMENT
4082	5.008033999999999	ENTAILMENT
4089	3.5885620000000005	CONTRADICTION
4091	3.8178620000000003	ENTAILMENT
4092	3.172456	NEUTRAL
4093	3.601521	NEUTRAL
4095	3.16413	NEUTRAL
4096	4.374993	ENTAILMENT
4097	4.589671	ENTAILMENT
4098	4.857069	ENTAILMENT
4099	3.7231629999999996	NEUTRAL
4101	3.703441	CONTRADICTION
4103	2.568124	NEUTRAL
4104	2.925615	NEUTRAL
4106	2.937247	NEUTRAL
4107	5.003168	ENTAILMENT
4110	3.666348	CONTRADICTION
4111	4.930494	ENTAILMENT
4116	4.809403	ENTAILMENT
4121	3.655522	NEUTRAL
4122	3.4203690000000004	NEUTRAL
4124	3.55995	NEUTRAL
4128	3.8415809999999997	CONTRADICTION
4129	4.409683	NEUTRAL
4130	3.848301	NEUTRAL
4131	4.098057	NEUTRAL
4138	4.9086110000000005	ENTAILMENT
4139	3.8424980000000004	CONTRADICTION
4143	3.2669029999999997	NEUTRAL
4144	3.621429	NEUTRAL
4150	2.5940689999999997	NEUTRAL
4151	3.0917470000000002	NEUTRAL
4153	3.0203900000000004	NEUTRAL
4158	2.9671849999999997	NEUTRAL
4159	2.807409	NEUTRAL
4160	2.7944970000000002	NEUTRAL
4161	2.769129	NEUTRAL
4166	3.5633449999999995	NEUTRAL
4167	3.7796589999999997	NEUTRAL
4169	3.5550379999999997	NEUTRAL
4170	3.230912	NEUTRAL
4171	4.154875	NEUTRAL
4172	4.931012	ENTAILMENT
4175	3.658756	CONTRADICTION
4177	3.4558370000000003	CONTRADICTION
4180	4.372278	ENTAILMENT
4182	3.65395	CONTRADICTION
4184	3.696338	CONTRADICTION
4186	3.5376239999999997	NEUTRAL
4188	3.3570269999999995	NEUTRAL
4189	3.255752	NEUTRAL
4190	2.8595450000000002	NEUTRAL
4192	4.726685	ENTAILMENT
4198	1.8792630000000001	NEUTRAL
4200	1.742934	NEUTRAL
4201	4.941704	ENTAILMENT
4203	4.845239	ENTAILMENT
4204	3.6033089999999994	CONTRADICTION
4206	3.5597309999999998	CONTRADICTION
4208	3.476953	CONTRADICTION
4210	4.9977529999999994	ENTAILMENT
4211	3.750118	CONTRADICTION
4215	2.972323	NEUTRAL
4217	2.947214	NEUTRAL
4218	2.9265529999999997	NEUTRAL
4222	3.5743169999999997	NEUTRAL
4224	2.51985	NEUTRAL
4225	3.82	NEUTRAL
4226	3.239118	NEUTRAL
4227	4.217623000000001	NEUTRAL
4229	3.5291	NEUTRAL
4230	4.601333	ENTAILMENT
4233	1.548629	NEUTRAL
4234	2.727733	NEUTRAL
4237	5.035072	ENTAILMENT
4240	3.789057	CONTRADICTION
4241	2.300272	NEUTRAL
4243	2.534679	NEUTRAL
4245	2.591361	NEUTRAL
4249	3.604086	CONTRADICTION
4250	4.924925	ENTAILMENT
4255	3.503132	CONTRADICTION
4256	4.549476	ENTAILMENT
4258	3.860893	NEUTRAL
4261	1.268075	NEUTRAL
4262	0.9052459999999999	NEUTRAL
4263	1.026761	NEUTRAL
4264	0.864503	NEUTRAL
4268	4.942847	ENTAILMENT
4270	4.693521	ENTAILMENT
4271	3.689829	CONTRADICTION
4273	3.665667	CONTRADICTION
4276	3.7202940000000004	CONTRADICTION
4278	4.791945	NEUTRAL
4281	4.457644	ENTAILMENT
4285	3.750949	CONTRADICTION
4286	4.9847589999999995	ENTAILMENT
4292	4.57934	ENTAILMENT
4293	4.973848	ENTAILMENT
4294	4.024719999999999	NEUTRAL
4296	3.7336	CONTRADICTION
4297	4.950384	ENTAILMENT
4298	3.7125510000000004	CONTRADICTION
4300	3.703539	NEUTRAL
4302	4.720947	ENTAILMENT
4303	3.7003480000000004	CONTRADICTION
4309	1.040417	NEUTRAL
4310	1.108277	NEUTRAL
4311	4.969016000000001	ENTAILMENT
4313	4.9322669999999995	ENTAILMENT
4314	3.7472540000000003	NEUTRAL
4317	2.9954709999999998	NEUTRAL
4319	3.221388	NEUTRAL
4324	3.5769279999999997	CONTRADICTION
4326	3.499889	NEUTRAL
4327	3.533761	CONTRADICTION
4331	3.137203	NEUTRAL
4332	4.816064	ENTAILMENT
4333	3.980657	ENTAILMENT
4334	3.5816760000000003	NEUTRAL
4337	1.52349	NEUTRAL
4343	3.6614169999999997	CONTRADICTION
4345	3.65323	CONTRADICTION
4352	3.595771	CONTRADICTION
4353	4.90238	ENTAILMENT
4355	0.968464	NEUTRAL
4356	0.9453309999999999	NEUTRAL
4358	0.978798	NEUTRAL
4362	4.1978230000000005	ENTAILMENT
4366	3.258738	NEUTRAL
4367	3.0806009999999997	NEUTRAL
4368	3.190298	NEUTRAL
4372	3.686107	CONTRADICTION
4373	5.022889	ENTAILMENT
4374	3.67476	CONTRADICTION
4375	2.537665	NEUTRAL
4380	5.009556	ENTAILMENT
4383	3.6706510000000003	CONTRADICTION
4384	4.952599	ENTAILMENT
4389	5.022688	ENTAILMENT
4391	4.2533449999999995	NEUTRAL
4397	4.817183999999999	ENTAILMENT
4399	3.6867650000000003	CONTRADICTION
4400	5.04335	ENTAILMENT
4402	5.027243	ENTAILMENT
4403	3.6617699999999997	CONTRADICTION
4404	5.043876999999999	ENTAILMENT
4405	3.688389	CONTRADICTION
4406	4.963853	ENTAILMENT
4409	4.82102	ENTAILMENT
4413	4.148586	NEUTRAL
4415	3.9531980000000004	NEUTRAL
4416	4.9979260000000005	ENTAILMENT
4419	3.9131669999999996	NEUTRAL
4420	1.14316	NEUTRAL
4421	1.215032	NEUTRAL
4422	0.9761690000000001	NEUTRAL
4423	1.170317	NEUTRAL
4424	1.04156	NEUTRAL
4425	4.122014	ENTAILMENT
4427	4.534475	ENTAILMENT
4428	3.596857	CONTRADICTION
4430	3.159836	NEUTRAL
4433	3.482163	NEUTRAL
4434	4.572851	ENTAILMENT
4435	3.74329	CONTRADICTION
4436	4.3484419999999995	ENTAILMENT
4437	3.663136	CONTRADICTION
4438	1.231523	NEUTRAL
4441	1.085483	NEUTRAL
4444	3.7636089999999998	CONTRADICTION
4448	1.933728	NEUTRAL
4449	1.9212169999999997	NEUTRAL
4450	1.554957	NEUTRAL
4451	2.058249	NEUTRAL
4452	4.822753	ENTAILMENT
4453	3.6666550000000004	CONTRADICTION
4455	3.757391	CONTRADICTION
4456	3.784907	NEUTRAL
4459	3.5607589999999996	CONTRADICTION
4460	4.095198	NEUTRAL
4461	4.923676	ENTAILMENT
4462	3.7499260000000003	CONTRADICTION
4463	4.568758	ENTAILMENT
4465	3.928348	NEUTRAL
4466	2.591897	NEUTRAL
4467	3.5255419999999997	NEUTRAL
4470	4.818787	ENTAILMENT
4474	1.4019270000000001	NEUTRAL
4475	1.1465049999999999	NEUTRAL
4476	1.328492	NEUTRAL
4478	1.221278	NEUTRAL
4479	4.691936	ENTAILMENT
4480	3.69257	CONTRADICTION
4482	3.74312	CONTRADICTION
4483	1.051185	NEUTRAL
4484	1.059409	NEUTRAL
4485	1.02696	NEUTRAL
4488	4.459435	ENTAILMENT
4489	3.694311	CONTRADICTION
4491	3.6149150000000003	NEUTRAL
4493	2.9135619999999998	NEUTRAL
4494	4.414726	ENTAILMENT
4495	3.325793	CONTRADICTION
4496	4.208279	ENTAILMENT
4499	4.883786	ENTAILMENT
4500	3.715903	CONTRADICTION
4502	3.642415	NEUTRAL
4504	3.596692	NEUTRAL
4506	3.197329	NEUTRAL
4508	4.370925	NEUTRAL
4510	4.997279	ENTAILMENT
4512	1.120032	NEUTRAL
4518	3.7507940000000004	CONTRADICTION
4521	2.907618	NEUTRAL
4527	3.762719	CONTRADICTION
4528	4.613368	ENTAILMENT
4530	2.300873	NEUTRAL
4531	2.120392	NEUTRAL
4532	2.404132	NEUTRAL
4533	2.046643	NEUTRAL
4535	4.664732	ENTAILMENT
4536	3.70775	CONTRADICTION
4537	4.893979	ENTAILMENT
4538	3.748254	CONTRADICTION
4539	4.545217	ENTAILMENT
4542	3.623758	CONTRADICTION
4543	4.051173	NEUTRAL
4547	3.6728620000000003	CONTRADICTION
4548	3.8507580000000003	NEUTRAL
4550	3.876527	NEUTRAL
4552	3.608192	NEUTRAL
4554	4.329251999999999	NEUTRAL
4555	5.000453	ENTAILMENT
4557	3.35545	NEUTRAL
4560	3.442728	NEUTRAL
4561	3.486121	NEUTRAL
4563	3.6401190000000003	CONTRADICTION
4566	4.7030199999999995	ENTAILMENT
4568	4.855283999999999	ENTAILMENT
4571	4.642804	ENTAILMENT
4572	3.554407	CONTRADICTION
4575	2.154851	NEUTRAL
4576	2.104873	NEUTRAL
4577	2.082576	NEUTRAL
4578	1.564223	NEUTRAL
4582	4.864044	ENTAILMENT
4584	4.994176	ENTAILMENT
4586	5.012579	ENTAILMENT
4587	3.6218529999999998	CONTRADICTION
4589	3.9983440000000003	NEUTRAL
4591	4.904227	ENTAILMENT
4592	3.606776	CONTRADICTION
4593	1.128792	NEUTRAL
4594	1.183036	NEUTRAL
4598	5.032375	ENTAILMENT
4599	3.7754980000000002	CONTRADICTION
4600	4.468043	ENTAILMENT
4602	4.672555	ENTAILMENT
4603	3.67542	CONTRADICTION
4604	4.964759	ENTAILMENT
4607	4.99146	ENTAILMENT
4608	3.722899	CONTRADICTION
4609	4.934603	ENTAILMENT
4613	4.969908	ENTAILMENT
4618	4.602645	ENTAILMENT
4620	4.581975	ENTAILMENT
4621	3.590361	CONTRADICTION
4622	4.815786	ENTAILMENT
4623	3.6002050000000003	CONTRADICTION
4624	4.8175669999999995	ENTAILMENT
4625	5.030324	ENTAILMENT
4627	4.215816	NEUTRAL
4628	3.6669160000000005	CONTRADICTION
4629	1.2722209999999998	NEUTRAL
4631	1.109869	NEUTRAL
4639	3.1035880000000002	NEUTRAL
4640	3.031818	NEUTRAL
4641	3.121985	NEUTRAL
4642	3.225325	NEUTRAL
4645	4.5406830000000005	ENTAILMENT
4647	4.799173000000001	ENTAILMENT
4649	4.3391660000000005	ENTAILMENT
4654	4.9006050000000005	ENTAILMENT
4655	3.808155	CONTRADICTION
4657	1.046096	NEUTRAL
4658	1.229778	NEUTRAL
4667	2.692838	NEUTRAL
4670	4.726668	ENTAILMENT
4672	4.7446470000000005	ENTAILMENT
4675	4.509765	ENTAILMENT
4676	3.643322	CONTRADICTION
4677	3.9760720000000003	NEUTRAL
4678	3.8781790000000003	NEUTRAL
4682	3.6164410000000005	CONTRADICTION
4684	3.6147169999999997	CONTRADICTION
4690	4.9391300000000005	ENTAILMENT
4691	4.651524	ENTAILMENT
4692	4.580546	ENTAILMENT
4693	3.7031099999999997	NEUTRAL
4694	2.733543	NEUTRAL
4695	2.434831	NEUTRAL
4698	2.826425	NEUTRAL
4703	3.904678	NEUTRAL
4704	3.472917	NEUTRAL
4705	3.97864	NEUTRAL
4706	3.546979	NEUTRAL
4708	4.575529	ENTAILMENT
4709	3.726125	CONTRADICTION
4714	4.478693	ENTAILMENT
4715	3.468177	NEUTRAL
4719	4.909035	ENTAILMENT
4721	3.71924	CONTRADICTION
4722	2.474284	NEUTRAL
4723	3.298059	NEUTRAL
4726	3.581115	NEUTRAL
4727	3.6924099999999997	NEUTRAL
4730	4.926063	ENTAILMENT
4732	4.556607	ENTAILMENT
4733	3.594346	CONTRADICTION
4736	4.232009	ENTAILMENT
4737	4.23918	NEUTRAL
4738	3.82995	CONTRADICTION
4739	4.682185	ENTAILMENT
4741	4.891381	ENTAILMENT
4744	3.832921	NEUTRAL
4747	4.294068	NEUTRAL
4748	4.998949	ENTAILMENT
4749	3.7101029999999997	CONTRADICTION
4750	4.8935010000000005	ENTAILMENT
4751	4.36205	NEUTRAL
4754	1.2043030000000001	NEUTRAL
4757	4.942099	ENTAILMENT
4758	3.463342	NEUTRAL
4765	1.823718	NEUTRAL
4768	4.780838	ENTAILMENT
4770	1.532742	NEUTRAL
4772	1.625794	NEUTRAL
4773	1.1748319999999999	NEUTRAL
4775	5.033425	ENTAILMENT
4778	3.957131	NEUTRAL
4779	5.0071639999999995	ENTAILMENT
4781	5.024991	ENTAILMENT
4783	4.981262	ENTAILMENT
4784	4.990398	ENTAILMENT
4785	3.9220010000000003	NEUTRAL
4786	4.988862999999999	ENTAILMENT
4787	3.80585	CONTRADICTION
4789	1.063476	NEUTRAL
4791	1.0195020000000001	NEUTRAL
4792	1.262952	NEUTRAL
4801	5.005109	ENTAILMENT
4804	4.927017	ENTAILMENT
4809	3.148335	NEUTRAL
4818	3.688489	CONTRADICTION
4827	3.680392	CONTRADICTION
4828	4.902091	ENTAILMENT
4829	3.497753	CONTRADICTION
4830	4.073205000000001	ENTAILMENT
4833	3.225175	NEUTRAL
4834	3.774142	CONTRADICTION
4835	4.436724	ENTAILMENT
4837	2.695693	NEUTRAL
4838	2.1419200000000003	NEUTRAL
4840	1.9385990000000002	NEUTRAL
4841	2.175789	NEUTRAL
4846	1.235396	NEUTRAL
4850	1.4358899999999999	NEUTRAL
4854	3.7467620000000004	CONTRADICTION
4856	3.304292	NEUTRAL
4861	3.650389	CONTRADICTION
4862	4.9437050000000005	ENTAILMENT
4864	1.7549130000000002	NEUTRAL
4865	1.067005	NEUTRAL
4868	1.3010469999999998	NEUTRAL
4870	3.578438	CONTRADICTION
4871	4.980808000000001	ENTAILMENT
4873	4.205065	NEUTRAL
4875	3.9500300000000004	NEUTRAL
4876	2.983616	NEUTRAL
4878	5.016235	ENTAILMENT
4884	4.662508	ENTAILMENT
4887	3.75545	NEUTRAL
4889	4.810238	ENTAILMENT
4890	3.691765	CONTRADICTION
4892	1.8731259999999998	NEUTRAL
4893	4.899463	ENTAILMENT
4894	1.375183	NEUTRAL
4895	2.797661	NEUTRAL
4896	4.9308309999999995	ENTAILMENT
